HANDLE,Lon,Lat,Rating,SITEADDR,LANDUSE1,ASRUSE1,BDG1YEAR,BDG1EXWALL,MatchLevel
14465000160,-90.23618169,38.66605887,Negligible to Slight,3122 CLARENCE AV,1110,1110,1958,31,7
14465000170,-90.23603096,38.66616891,Negligible to Slight,3126 CLARENCE AV,1110,1110,1958,31,2
14465000180,-90.23595575,38.66649426,Negligible to Slight,4246-8 W ASHLAND AV,1120,1120,1958,31,5
13771000590,-90.25726518,38.65583105,Negligible to Slight,1125 WALTON AV,1110,1110,1897,31,11
14465000190,-90.23582835,38.66646055,Moderate,4244 W ASHLAND AV,1120,1120,1907,31,6
14465000220,-90.23555641,38.66625755,Negligible to Slight,3141 MARNICE PL,1110,1110,1909,31,3
13771000700,-90.2580812,38.65576166,Substantial to Heavy,4831-7 FOUNTAIN AV,5000,5000,1897,31,6
14465000250,-90.23576653,38.66604561,Moderate,3131 MARNICE PL,1110,1110,1909,31,3
14465000260,-90.23576903,38.66596425,Substantial to Heavy,3129 MARNICE PL,1110,1110,1909,31,3
13621000345,-90.23534556,38.66492745,Negligible to Slight,3045 LAMBDIN AV,5000,5000,2002,43,12
13771000700,-90.2580983,38.65560028,Destruction,4831-7 FOUNTAIN AV,5000,5000,1897,31,11
13621000110,-90.23588486,38.66526626,Negligible to Slight,3104 MARNICE PL,1110,1110,1929,31,9
13621000150,-90.23569759,38.66557244,Negligible to Slight,3118 MARNICE PL,1110,1110,1929,31,10
13771000610,-90.2570624,38.65548429,Negligible to Slight,4803 FOUNTAIN AV,1185,1185,1907,42,3
13621000190,-90.23542779,38.66591987,Very Heavy,3134 MARNICE PL,1110,1110,1926,31,9
13621000240,-90.23468492,38.66598405,Negligible to Slight,4208 W ASHLAND AV,1110,1110,1936,31,8
13762050420,-90.2574622,38.65499506,Negligible to Slight,4808 FOUNTAIN AV,1110,1110,1889,31,9
13762050380,-90.2576016,38.65502594,Negligible to Slight,4822 FOUNTAIN AV,1010,1010,0,0,16
14440100120,-90.23412222,38.66709726,Substantial to Heavy,4212 W LEXINGTON AV,1110,1110,1895,32,13
13762050370,-90.2577632,38.65504192,Negligible to Slight,4824 FOUNTAIN AV,1110,1110,1893,31,13
14440100150,-90.23391056,38.66698737,Negligible to Slight,4204 W LEXINGTON AV,1110,1110,1894,32,12
13762050350,-90.25801009,38.65507279,Negligible to Slight,4830 FOUNTAIN AV,1110,1110,1893,31,10
14440100195,-90.2344157,38.66628186,Negligible to Slight,4207-11 W ASHLAND AV,1110,1110,1952,31,12
13762050450,-90.25727056,38.65473208,Substantial to Heavy,1019 WALTON AV,1110,1110,1896,31,6
14440100220,-90.23464301,38.66641672,Negligible to Slight,4215 W ASHLAND AV,1110,1110,1892,31,11
13762050340,-90.25830189,38.65482605,Moderate,4832 FOUNTAIN AV,5000,5000,1893,42,12
13762050310,-90.25821884,38.65473507,Negligible to Slight,922 BAYARD AV,1110,1110,1893,31,10
14440100070,-90.23452037,38.66726254,Negligible to Slight,4226 W LEXINGTON AV,1110,1110,1909,31,12
13762050300,-90.25827383,38.65467656,Negligible to Slight,920 BAYARD AV,1110,1110,1893,31,12
14440100050,-90.23466758,38.66733878,Negligible to Slight,4232 W LEXINGTON AV,1110,1110,1904,31,12
14440100030,-90.23481823,38.66740101,Negligible to Slight,4238 W LEXINGTON AV,1110,1110,1909,31,12
14440100020,-90.23487834,38.66742752,Negligible to Slight,4240 W LEXINGTON AV,1110,1110,1909,31,13
14440100010,-90.23497128,38.66746418,Negligible to Slight,4242 W LEXINGTON AV,1110,1110,1909,31,12
13762050470,-90.25732226,38.654455,Moderate,1011 WALTON AV,1120,1120,1900,31,9
14440100330,-90.23549065,38.66673672,Negligible to Slight,4241 W ASHLAND AV,1110,1110,1909,31,12
14440100310,-90.23534236,38.66667495,Negligible to Slight,4237 W ASHLAND AV,1110,1110,1909,31,12
13762050470,-90.25728635,38.65434561,Negligible to Slight,1011 WALTON AV,1120,1120,1900,31,12
13762050480,-90.25735481,38.65429761,Moderate,1009 WALTON AV,1120,1120,1900,31,8
14440100320,-90.23539532,38.66671768,Negligible to Slight,4239 W ASHLAND AV,1110,1110,1909,31,11
14448060080,-90.24141027,38.67026446,Substantial to Heavy,4534 LEXINGTON AV,1110,1110,1911,31,12
14440100310,-90.23528345,38.66665461,Negligible to Slight,4237 W ASHLAND AV,1110,1110,1909,31,12
13762050250,-90.25825932,38.65436529,Substantial to Heavy,906 BAYARD AV,1010,1010,0,0,13
14448060070,-90.24160861,38.67032676,Substantial to Heavy,4538-40 LEXINGTON AV,1140,1140,1914,31,11
14444000140,-90.23637535,38.66711417,Moderate,3501 CLARENCE AV,1140,1140,1924,31,7
14447030090,-90.23752308,38.66866814,Moderate,3535 N NEWSTEAD AV,1110,1110,1927,31,8
13762050490,-90.2573149,38.65414326,Moderate,1005-7 WALTON AV,1120,1120,1900,31,12
14447030110,-90.23762832,38.66851407,Substantial to Heavy,3529-31 N NEWSTEAD AV,1120,1120,1906,31,6
13762050540,-90.25742682,38.65365056,Negligible to Slight,919 WALTON AV,1010,1010,0,0,11
13762050540,-90.25744015,38.65358095,Negligible to Slight,919 WALTON AV,1010,1010,0,0,11
13762050560,-90.25744722,38.65345285,Substantial to Heavy,915 WALTON AV,1110,1110,1893,31,11
13762050570,-90.2574481,38.65337647,Negligible to Slight,911 WALTON AV,1010,1010,0,0,12
13762050590,-90.25746664,38.65323596,Negligible to Slight,907 WALTON AV,1110,1110,1894,31,12
14449010100,-90.24294775,38.67004679,Negligible to Slight,4603 ASHLAND AV,1110,1110,1914,32,8
13762050150,-90.25837272,38.65338923,Negligible to Slight,776 BAYARD AV,1110,1110,1890,32,11
13762058740,-90.25752994,38.65298541,Negligible to Slight,759-81 WALTON AV,1115,1115,0,0,12
14449010130,-90.24319359,38.67017211,Moderate,4611 ASHLAND AV,1110,1110,1914,31,7
13762050090,-90.25850008,38.65308186,Negligible to Slight,760 BAYARD AV,1110,1110,1896,31,14
14449010150,-90.24336961,38.67023698,Moderate,4617 ASHLAND AV,1110,1110,1914,31,8
13762050070,-90.25858828,38.65295848,Negligible to Slight,754 BAYARD AV,1010,1010,0,0,16
14449010160,-90.24344541,38.67026972,Negligible to Slight,4619 ASHLAND AV,1110,1110,1914,31,8
14449010260,-90.24319341,38.67100288,Negligible to Slight,3532 CORA AV,1120,1120,1927,31,7
13762050660,-90.25761451,38.65273225,Negligible to Slight,755 WALTON AV,1120,1120,1905,31,9
14449010230,-90.24342731,38.67077322,Moderate,3520 CORA AV,1110,1110,1951,32,7
13762058720,-90.25768337,38.65263529,Negligible to Slight,749-53 WALTON AV,1114,1114,0,0,5
14449010200,-90.24358633,38.67049139,Negligible to Slight,3508 CORA AV,1110,1110,1917,31,4
13762050030,-90.25865352,38.65265528,Moderate,742 BAYARD AV,1010,1010,0,0,16
14449010210,-90.2435433,38.67056964,Moderate,3512 CORA AV,1110,1110,1917,31,5
13762058750,-90.25762176,38.65244509,Moderate,745 WALTON AV,1114,1114,0,0,12
14449010190,-90.24365161,38.67044603,Negligible to Slight,3506 CORA AV,1110,1110,1917,31,6
13762058730,-90.25768096,38.65226322,Negligible to Slight,739-43 WALTON AV,1114,1114,0,0,10
14449010180,-90.24371186,38.67036437,Negligible to Slight,3502 CORA AV,1110,1110,1917,31,7
13762050010,-90.25868614,38.65235118,Negligible to Slight,736 BAYARD AV,1110,1110,1895,31,16
13621000210,-90.23525891,38.6661245,Moderate,3142 MARNICE PL,1110,1110,1905,31,10
14440100190,-90.2342536,38.66627726,Negligible to Slight,4203 W ASHLAND AV,1110,1110,1917,32,8
14440100260,-90.23494905,38.6665361,Moderate,4223 W ASHLAND AV,1110,1110,1908,31,11
14440100270,-90.23502626,38.66656502,Moderate,4225 W ASHLAND AV,1110,1110,1908,31,11
14440100080,-90.23443599,38.66721343,Moderate,4224 W LEXINGTON AV,1110,1110,1907,31,12
14440100060,-90.23457379,38.66730886,Moderate,4230 W LEXINGTON AV,1110,1110,1909,31,13
14440100040,-90.23472579,38.66737405,Moderate,4234 W LEXINGTON AV,1110,1110,1909,31,13
14440100010,-90.23504315,38.66750271,Destruction,4242 W LEXINGTON AV,1110,1110,1909,31,13
14440100360,-90.23572696,38.66685921,Negligible to Slight,4251 W ASHLAND AV,1010,1010,0,0,7
14440100380,-90.23588187,38.66692454,Moderate,4255-7 W ASHLAND AV,1120,1120,1907,31,8
14440100380,-90.23597221,38.66696777,Moderate,4255-7 W ASHLAND AV,1120,1120,1907,31,8
14440100400,-90.23562728,38.66735189,Very Heavy,3520 CLARENCE AV,1110,1110,1915,31,12
14440100450,-90.23535026,38.66769913,Very Heavy,3534 CLARENCE AV,1110,1110,1916,31,11
14444000050,-90.23646773,38.66811581,Substantial to Heavy,4322-4 LEXINGTON AV,1140,1140,1925,31,12
14444000030,-90.2367864,38.66825211,Moderate,4332-4 LEXINGTON AV,1140,1140,1922,31,13
14444000010,-90.23703683,38.66840719,Substantial to Heavy,4342 LEXINGTON AV,1140,1140,1928,31,3
14444000260,-90.23724546,38.668499,Destruction,3534-8 N NEWSTEAD AV,6230,5000,1928,42,7
14449020211,-90.24278416,38.6716563,Negligible to Slight,3614 CORA AV,1120,1120,1912,31,9
14449020211,-90.242767,38.67157849,Negligible to Slight,3614 CORA AV,1120,1120,1912,31,7
14449020010,-90.24244343,38.67208039,Negligible to Slight,4628 NATURAL BRIDGE AV,5512,5000,0,0,12
14449020160,-90.24301024,38.67136485,Negligible to Slight,3600 CORA AV,1110,1110,1916,31,11
14449020130,-90.24242764,38.67124317,Negligible to Slight,4611 LEXINGTON AV,1110,1110,1925,31,6
14449020075,-90.2418041,38.67169662,Moderate,4600-8 NATURAL BRIDGE AV,6240,5000,1942,42,7
14449020090,-90.24211211,38.67107327,Negligible to Slight,4601 LEXINGTON AV,1110,1110,1925,31,8
14449020100,-90.24215771,38.67109829,Negligible to Slight,4605 LEXINGTON AV,1110,1110,1921,31,8
14448050480,-90.24201989,38.67104019,Negligible to Slight,4561 LEXINGTON AV,1110,1110,1919,31,8
14448050470,-90.24192713,38.67099996,Substantial to Heavy,4559 LEXINGTON AV,1110,1110,1919,31,8
14448050460,-90.24184755,38.67093116,Moderate,4557 LEXINGTON AV,1110,1110,1919,31,9
14448050450,-90.24174096,38.67092147,Substantial to Heavy,4555 LEXINGTON AV,1110,1110,1919,31,7
14448050440,-90.24164429,38.67089487,Moderate,4553 LEXINGTON AV,1110,1110,1919,31,7
13713000320,-90.24916497,38.66572706,Very Heavy,2700 MARCUS AV,1110,1110,1886,31,5
14448050020,-90.24147751,38.67163605,Moderate,4558 NATURAL BRIDGE AV,1110,1110,1916,31,9
14448050030,-90.24140023,38.67161436,Moderate,4556 NATURAL BRIDGE AV,1110,1110,1916,31,11
13713000010,-90.24834303,38.66617907,Substantial to Heavy,4650 MAFFITT AV,1110,1110,1901,31,12
14448050040,-90.24130722,38.67158159,Moderate,4554 NATURAL BRIDGE AV,1110,1110,1916,31,11
13713000020,-90.24821655,38.66612022,Negligible to Slight,4644 MAFFITT AV,1110,1110,1908,31,12
14448050050,-90.24124273,38.67151218,Moderate,4550 NATURAL BRIDGE AV,1110,1110,1916,31,8
14448050060,-90.24111837,38.67152661,Moderate,4548 NATURAL BRIDGE AV,1110,1110,1916,31,12
13713000270,-90.24846396,38.66550348,Negligible to Slight,4641 KENNERLY AV,1110,1110,1894,32,8
13713000280,-90.24852237,38.66554549,Moderate,4643 KENNERLY AV,1110,1110,1911,31,6
14448050070,-90.241054,38.67150024,Moderate,4546 NATURAL BRIDGE AV,1110,1110,1916,31,12
14448050080,-90.24099145,38.67142422,Very Heavy,4542 NATURAL BRIDGE AV,1110,1110,1916,31,10
13713000230,-90.24814035,38.66534587,Moderate,4629 KENNERLY AV,1110,1110,1884,32,7
14448050090,-90.24086726,38.67144433,Destruction,4540 NATURAL BRIDGE AV,1110,1110,1916,31,13
13713000080,-90.24759328,38.66582315,Negligible to Slight,4624 MAFFITT AV,1110,1110,1958,31,11
14448050100,-90.24080503,38.67137365,Moderate,4538 NATURAL BRIDGE AV,1110,1110,1916,31,11
13713000180,-90.24754228,38.66511525,Very Heavy,4615 KENNERLY AV,1110,1010,0,0,8
14448050110,-90.24072871,38.67135067,Negligible to Slight,4534 NATURAL BRIDGE AV,1110,1110,1921,31,12
13713000160,-90.24720502,38.66514281,Substantial to Heavy,2711 CORA AV,1110,1110,1971,32,4
14448050120,-90.240619,38.67129311,Negligible to Slight,4532 NATURAL BRIDGE AV,1110,1110,1921,31,11
13713000162,-90.24731182,38.66499055,Substantial to Heavy,2703 CORA AV,1110,1110,1971,32,2
14448050130,-90.24054574,38.67126134,Negligible to Slight,4530 NATURAL BRIDGE AV,1110,1110,1921,31,11
14448050140,-90.24046916,38.6712199,Negligible to Slight,4526 NATURAL BRIDGE AV,1110,1110,1912,31,11
13715000010,-90.24659422,38.66541517,Moderate,4594 MAFFITT AV,1110,1110,1921,31,9
13715000020,-90.24648145,38.66538769,Moderate,4590 MAFFITT AV,1110,1110,1921,31,11
13619000344,-90.23792413,38.66746681,Negligible to Slight,3224 N NEWSTEAD AV,5000,5000,1906,42,11
14448050150,-90.24038936,38.67117088,Negligible to Slight,4524 NATURAL BRIDGE AV,1110,1110,1916,31,11
13715000030,-90.24637525,38.66532736,Negligible to Slight,4586 MAFFITT AV,1110,1110,1921,31,9
13619000310,-90.23804071,38.66735615,Negligible to Slight,3216 N NEWSTEAD AV,1120,1010,0,0,13
14448050160,-90.24026588,38.67114188,Moderate,4520 NATURAL BRIDGE AV,1110,1110,1916,31,11
13715000040,-90.24621099,38.66525847,Very Heavy,4584 MAFFITT AV,1140,1140,1925,31,11
13619000310,-90.2380134,38.6672505,Destruction,3216 N NEWSTEAD AV,1120,1010,0,0,7
13715000490,-90.24627181,38.66453837,Negligible to Slight,4571 KENNERLY AV,1110,1110,1954,31,6
14448050430,-90.24154627,38.6708354,Substantial to Heavy,4551 LEXINGTON AV,1110,1110,1919,31,7
13715000480,-90.24616216,38.66448312,Moderate,4567 KENNERLY AV,1110,1110,1954,31,7
14448050420,-90.24147314,38.67079437,Substantial to Heavy,4549 LEXINGTON AV,1110,1110,1919,31,7
13715000075,-90.24591218,38.66506797,Very Heavy,4572 MAFFITT AV,1110,1110,1911,31,7
14448050410,-90.24138972,38.67075573,Negligible to Slight,4547 LEXINGTON AV,1110,1110,1919,31,8
14448050400,-90.24130327,38.67070431,Moderate,4545 LEXINGTON AV,1110,1110,1919,31,8
13715000280,-90.24394126,38.66398375,Destruction,2725 N TAYLOR AV,1010,1010,0,0,12
14448050390,-90.24120168,38.67069688,Moderate,4539 LEXINGTON AV,1110,1110,1922,31,7
13715000320,-90.24412407,38.66365034,Substantial to Heavy,2701 N TAYLOR AV,5000,5000,1924,42,4
14448050380,-90.24109357,38.67066594,Moderate,4535 LEXINGTON AV,1110,1110,1922,31,5
14448050370,-90.24097629,38.6706289,Moderate,4533 LEXINGTON AV,1110,1110,1922,31,4
14444000150,-90.23669798,38.66727744,Negligible to Slight,4317 ASHLAND AV,1120,1120,1926,31,11
13716000070,-90.24635944,38.66415645,Very Heavy,4566 KENNERLY AV,1120,1120,1906,31,10
14448050360,-90.24092487,38.670581,Very Heavy,4529 LEXINGTON AV,1110,1110,1922,31,6
14444000170,-90.23684509,38.667374,Substantial to Heavy,4321 ASHLAND AV,1120,1120,1906,31,10
13716000060,-90.24649011,38.66420266,Destruction,4570 KENNERLY AV,1110,1110,1883,31,11
13716000630,-90.24689769,38.6637512,Moderate,4575 COTTAGE AV,1110,1110,1927,31,3
14448050350,-90.24084025,38.67055639,Destruction,4527 LEXINGTON AV,1110,1110,1922,31,7
13716000640,-90.24701812,38.66377354,Substantial to Heavy,4577 COTTAGE AV,1110,1110,1888,32,6
14448050340,-90.24074625,38.67053404,Substantial to Heavy,4523 LEXINGTON AV,1110,1110,1922,31,6
14444000160,-90.23678825,38.66732915,Very Heavy,4319 ASHLAND AV,1120,1120,1906,31,12
14444000180,-90.23696682,38.667383,Negligible to Slight,4325 ASHLAND AV,1120,1110,1927,31,12
14444000130,-90.23628836,38.66724539,Negligible to Slight,3505 CLARENCE AV,1140,1140,1924,31,7
14448050330,-90.24064805,38.67048391,Very Heavy,4519 LEXINGTON AV,1110,1110,1914,31,5
14444000120,-90.23620227,38.66732074,Negligible to Slight,3509 CLARENCE AV,1140,1140,1929,31,8
14448050320,-90.24055549,38.67045832,Substantial to Heavy,4517 LEXINGTON AV,1110,1110,1914,31,5
14444000110,-90.23612824,38.66744448,Negligible to Slight,3515 CLARENCE AV,1140,1140,1924,31,9
14440100390,-90.23568178,38.66720906,Negligible to Slight,3512 CLARENCE AV,1110,1110,1962,31,4
14444000100,-90.236058,38.66757441,Negligible to Slight,3521 CLARENCE AV,1140,1140,1924,31,6
14444000095,-90.2359502,38.66767629,Negligible to Slight,3525 CLARENCE AV,1140,1140,1924,31,10
13716000020,-90.24714582,38.66441266,Substantial to Heavy,4580 KENNERLY AV,1110,1010,0,0,18
14444000090,-90.23591842,38.66777919,Negligible to Slight,3529 CLARENCE AV,1140,1140,1924,31,5
14444000080,-90.23578403,38.66788421,Negligible to Slight,3535 CLARENCE AV,1140,1140,1924,31,11
13716000010,-90.24775424,38.66432472,Substantial to Heavy,2616 CORA AV,6800,5000,1904,43,16
14440100400,-90.23557049,38.66741869,Negligible to Slight,3520 CLARENCE AV,1110,1110,1915,31,12
14470000180,-90.24805507,38.66486348,Negligible to Slight,4620 KENNERLY AV,1010,1010,0,0,9
14440100420,-90.23550802,38.66747896,Negligible to Slight,3526 CLARENCE AV,1110,1110,1915,31,11
14440100420,-90.23547494,38.66756404,Negligible to Slight,3526 CLARENCE AV,1110,1110,1915,31,12
14470000200,-90.24842151,38.66435169,Very Heavy,4625 COTTAGE AV,5000,5000,1925,42,8
14440100440,-90.23539132,38.66762222,Negligible to Slight,3532 CLARENCE AV,1110,1110,1916,31,10
14470000230,-90.24865698,38.66447072,Negligible to Slight,4633 COTTAGE AV,1110,1110,1891,32,6
14470000280,-90.24909916,38.66466629,Moderate,4651 COTTAGE AV,1010,1010,0,0,9
14447040170,-90.23889872,38.66826895,Negligible to Slight,4431 ASHLAND AV,1120,1120,1910,31,5
14470000290,-90.24929286,38.66473519,Moderate,4653 COTTAGE AV,1110,1110,1890,32,8
14447040180,-90.23902387,38.66829504,Moderate,4435 ASHLAND AV,1110,1110,1905,31,7
14447040190,-90.23912608,38.66834327,Moderate,4439 ASHLAND AV,1110,1110,1905,31,7
14470000110,-90.24873955,38.6651226,Very Heavy,4640 KENNERLY AV,1110,1110,1893,31,5
14447040200,-90.23918076,38.66841728,Very Heavy,4441 ASHLAND AV,1120,1120,1908,31,4
14447040210,-90.23930913,38.66848384,Moderate,4445 ASHLAND AV,1120,1120,1923,31,7
14447040220,-90.23945661,38.66850994,Moderate,4449-51 ASHLAND AV,1120,1120,1906,31,10
14447040230,-90.23953503,38.66854678,Moderate,4453 ASHLAND AV,1120,1120,1925,31,10
14441100180,-90.23450497,38.66766878,Negligible to Slight,4231 W LEXINGTON AV,1110,1110,1909,31,12
14441100190,-90.23460678,38.66770115,Negligible to Slight,4233 W LEXINGTON AV,1110,1110,1909,31,13
14471000010,-90.24969314,38.66449346,Moderate,4660 COTTAGE AV,1110,1110,1911,31,7
14471000310,-90.25027928,38.66415421,Negligible to Slight,2500-22 MARCUS AV,5000,5000,1977,42,12
14447040060,-90.23914459,38.66933171,Moderate,4456 LEXINGTON AV,1110,1110,1922,31,14
14471000210,-90.24947436,38.66384676,Moderate,4643 ST FERDINAND AV,1100,1110,1996,32,3
14471000200,-90.2493314,38.66379827,Moderate,4637 ST FERDINAND AV,1110,1110,1996,32,4
14447040240,-90.23961026,38.66863223,Negligible to Slight,4455 ASHLAND AV,1110,1110,1916,31,6
14447040250,-90.23974231,38.66868935,Substantial to Heavy,4461 ASHLAND AV,1110,1110,1911,31,5
14471000190,-90.24919102,38.66369249,Substantial to Heavy,4631-3 ST FERDINAND AV,1140,1140,1922,31,6
14447040260,-90.23986893,38.66874784,Moderate,4463 ASHLAND AV,1110,1110,1906,31,6
14447040041,-90.23936197,38.66939221,Moderate,4460-2 LEXINGTON AV,1118,1118,2004,32,12
13717000710,-90.24828166,38.66397974,Very Heavy,2526 CORA AV,1120,1120,1912,31,6
14441100230,-90.2349779,38.6679446,Substantial to Heavy,3600-18 CLARENCE AV,5000,5000,1926,43,10
14447040030,-90.23954992,38.66946885,Very Heavy,4468-70 LEXINGTON AV,1140,1140,1910,31,12
14447040010,-90.2396835,38.66952943,Moderate,4474 LEXINGTON AV,1110,1110,1911,31,13
13717000070,-90.24730473,38.66344723,Very Heavy,4578 COTTAGE AV,1122,1110,1948,31,7
13717000050,-90.24745331,38.66354684,Destruction,4582-4 COTTAGE AV,1140,1140,1927,31,9
14447040280,-90.24020193,38.66883969,Moderate,4475 ASHLAND AV,1110,1110,1921,31,12
13717000590,-90.24761947,38.66302382,Destruction,4581 ST FERDINAND AV,1010,1010,0,0,5
14447040010,-90.23974847,38.66955547,Very Heavy,4474 LEXINGTON AV,1110,1110,1911,31,13
13717000570,-90.24746786,38.66294054,Destruction,4575 ST FERDINAND AV,1110,1110,1888,32,6
14463000440,-90.24071536,38.6678494,Substantial to Heavy,4467 ELMBANK AV,1120,1120,1902,31,13
14447040290,-90.24042018,38.66894515,Substantial to Heavy,4479 ASHLAND AV,1110,1110,1908,31,12
13717000530,-90.24718703,38.6628267,Destruction,4565 ST FERDINAND AV,1110,1110,1996,32,5
14447040380,-90.23998744,38.66974261,Negligible to Slight,3532 N TAYLOR AV,1110,1110,1911,31,5
13717000525,-90.24703135,38.66277086,Negligible to Slight,4561 ST FERDINAND AV,1110,1110,1996,32,5
14447040370,-90.24003194,38.66967098,Negligible to Slight,3530 N TAYLOR AV,1110,1110,1912,31,5
14447040360,-90.24011956,38.66960271,Negligible to Slight,3528 N TAYLOR AV,1110,1110,1911,31,8
13717000140,-90.24666139,38.6631999,Negligible to Slight,4556 COTTAGE AV,1110,1110,1967,31,9
14447040340,-90.24022134,38.66952996,Substantial to Heavy,3524 N TAYLOR AV,1110,1110,1911,31,12
14447040340,-90.2402372,38.66946199,Very Heavy,3524 N TAYLOR AV,1110,1110,1911,31,9
14447040330,-90.24029518,38.66939377,Negligible to Slight,3520 N TAYLOR AV,1110,1110,1911,31,10
14447040310,-90.24039119,38.66923993,Moderate,3510 N TAYLOR AV,1110,1110,1912,31,7
14447040310,-90.24046268,38.669142,Moderate,3510 N TAYLOR AV,1110,1110,1912,31,5
13717000480,-90.24665297,38.66260252,Very Heavy,4549 ST FERDINAND AV,1110,1110,1903,31,3
14447040300,-90.240562,38.66899067,Negligible to Slight,4483 ASHLAND AV,1110,1110,1912,31,3
13717000200,-90.24621535,38.66297271,Substantial to Heavy,4544 COTTAGE AV,1110,1010,0,0,8
13717000220,-90.24611751,38.66293199,Destruction,4538 COTTAGE AV,1110,1110,1908,31,7
13717000230,-90.24600867,38.66286789,Substantial to Heavy,4536 COTTAGE AV,1010,1010,0,0,6
13717000450,-90.24642825,38.66247273,Very Heavy,4537 ST FERDINAND AV,1110,1110,1986,32,8
14441100020,-90.23405799,38.66832142,Negligible to Slight,4216 W NATURAL BRIDGE AV,5530,5000,1940,43,10
13717000535,-90.24608546,38.66235607,Negligible to Slight,4529 ST FERDINAND AV,1110,1110,1996,32,4
13717000535,-90.24601626,38.66229786,Negligible to Slight,4529 ST FERDINAND AV,1110,1110,1996,32,8
13717000390,-90.24592482,38.66226777,Moderate,4525 ST FERDINAND AV,1110,1110,1907,31,6
13717000280,-90.24563442,38.66273005,Moderate,4524 COTTAGE AV,1110,1110,1908,31,7
14441100020,-90.23406687,38.66842489,Negligible to Slight,4216 W NATURAL BRIDGE AV,5530,5000,1940,43,2
13717000355,-90.24554098,38.66209699,Substantial to Heavy,4515-7 ST FERDINAND AV,1010,1010,0,0,13
13718000500,-90.24696205,38.66161547,Negligible to Slight,4537 NORTH MARKET ST,1110,1110,1890,31,10
